Function	Function2	Gene Name	kon_ESC_C57	koff_ESC_C57	freq_ESC_C57	Mean Expression_ESC_C57	Entropy_ESC_C57	kon_ESC_CAST	koff_ESC_CAST	freq_ESC_CAST	Mean Expression_ESC_CAST	Entropy_ESC_CAST	kon_MAF_C57	koff_MAF_C57	freq_MAF_C57	Mean Expression_MAF_C57	Entropy_MAF_C57	kon_MAF_CAST	koff_MAF_CAST	freq_MAF_CAST	Mean Expression_MAF_CAST	Entropy_MAF_CAST
Ribosomal	Ribosomal	Mief1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mpv17l2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl3	1.38223581	3.38089305	1.38223581	4.21	0.43058242	1.17892285	1.21516814	1.17892285	3.08	0.437937127	1.17866055	4.83891065	1.17866055	4.43	0.475536799	1.25361537	5.8421587	1.25361537	3.48	0.493625736
Ribosomal	Ribosomal	Mrpl4	0.33370261	0.23040937	0.33370261	3.6	0.474016193	1.23278143	1.83616481	1.23278143	4.1	0.432743852	0.95194081	4.27171534	0.95194081	3.24	0.538551808	0.9537503	2.83912027	0.9537503	3.72	0.507886725
Ribosomal	Ribosomal	Mrpl9	1.15981141	59.07457781	1.15981141	1.98	0.595390071	1.39210562	443.7959896	1.39210562	1.43	0.603481625	0.91851413	115.0594495	1.01036554	1.12	0.669587285	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl10	1.44781597	271.7298734	1.52020676	1.79	0.560389859	2.25965554	568.539507	2.25965554	2.28	0.491151322	1.77612015	986.2020749	1.77612015	1.91	0.536985294	1.55429712	17.5039332	1.55429712	2.42	0.518303571
Ribosomal	Ribosomal	Mrpl11	0.62703536	1.64881969	0.62703536	3.23	0.569041839	0.51270719	0.35277549	0.51270719	3.89	0.450471836	0.84420351	3.50724724	0.84420351	2.22	0.58612896	0.80476904	7.61479539	0.76453059	2.24	0.613017894
Ribosomal	Ribosomal	Mrpl12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl13	1.24241961	1.23167254	1.24241961	8.08	0.358444935	3.28816391	31.11028447	3.12375572	7.57	0.340037055	1.61864146	146.9980369	1.61864146	8.16	0.443101808	1.83080808	18.28296868	1.73926767	7.29	0.414113948
Ribosomal	Ribosomal	Mrpl14	1.38473148	6.14230482	1.38473148	3.6	0.50474319	1.20849821	6.62638098	1.20849821	3.92	0.528202408	1.05865623	3.37413745	1.27038748	4.91	0.517360191	0.85399617	4.46085956	0.85399617	4.51	0.557743438
Ribosomal	Ribosomal	Mrpl15	1.64556177	4.22481627	1.64556177	10.23	0.374174234	1.38260682	3.53466973	1.38260682	11.02	0.385896832	0.96527756	3.7820661	0.96527756	4.94	0.504831099	0.54609932	1.6649324	0.54609932	3.74	0.584020709
Ribosomal	Ribosomal	Mrpl16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl17	2.09436341	3.21706735	2.09436341	11.57	0.319422716	1.71841298	3.84930236	1.71841298	13.85	0.349513771	1.33549657	228.926645	1.33549657	10.41	0.464731179	1.31261065	4.77719583	1.31261065	11.81	0.42225054
Ribosomal	Ribosomal	Mrpl18	1.13811325	6.5972582	1.13811325	4.98	0.493704333	1.26864377	2.10266701	1.26864377	9.48	0.392604997	0.59519465	18.40349321	0.56543492	3.35	0.656558325	0.59581666	3.08271996	0.59581666	4.88	0.603311928
Ribosomal	Ribosomal	Mrpl19	0.93317461	1.75561245	0.93317461	4.03	0.482097918	1.6870139	85.28944379	1.6870139	4.32	0.480491988	0.50872629	1.50484183	0.50872629	2.45	0.612369136	0.73322016	7.06428729	0.69655915	1.87	0.627968967
Ribosomal	Ribosomal	Mrpl20	1.07351731	2.52051262	1.07351731	5.78	0.455574149	2.00357404	39.38556779	2.00357404	7.83	0.416046099	1.77378296	339.628619	1.77378296	9.76	0.42613953	2.1569863	19.71575532	2.04913699	10.92	0.371502642
Ribosomal	Ribosomal	Mrpl21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl24	0.22228209	0.239058	0.22228209	5.08	0.710537665	0.22181867	0.603945	0.22181867	3.1	0.800487341	0.22594259	1.77809695	0.22594259	2.11	0.858413712	0.38053882	6.90036115	0.38053882	2.24	0.828263547
Ribosomal	Ribosomal	Mrpl27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl28	1.05019393	1.07462893	1.05019393	6.22	0.396609613	1.03754387	0.87259542	1.03754387	7.2	0.368611538	1.11076242	3.36730396	1.11076242	5.96	0.454961658	0.88888746	1.7512242	0.88888746	5.05	0.484272678
Ribosomal	Ribosomal	Mrpl30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl32	0.94220467	45.04355394	0.94220467	2.19	0.597294986	1.54878529	3.51668121	1.54878529	2.08	0.512270629	0.85141766	96.83852998	0.85141766	2.71	0.597348304	0.49723367	1.20915478	0.49723367	2.23	0.603672643
Ribosomal	Ribosomal	Mrpl33	2.8988757	694.2387503	2.8988757	8.25	0.369726046	NA	NA	NA	NA	NA	2.18048369	21.66813913	1.96243532	14.37	0.358183093	3.78082058	390.9090631	3.78082058	4.24	0.379304343
Ribosomal	Ribosomal	Mrpl34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl35	0.41067377	2.17765234	0.41067377	4.97	0.785626818	0.16216616	0.34979564	0.16216616	4.56	0.79540787	0.22157955	0.72337702	0.22157955	3.39	0.829055508	0.16386489	5.82455847	0.15567165	2.57	0.89096406
Ribosomal	Ribosomal	Mrpl36	2.60715379	290.8850828	2.60715379	4.28	0.439320254	0.40766226	0.44260812	0.40766226	2.42	0.561682608	1.11753324	2.00176755	1.11753324	3.92	0.462437181	1.41972429	57.18703422	1.27775186	3.57	0.502798677
Ribosomal	Ribosomal	Mrpl37	1.32122662	17.33017031	1.32122662	3.27	0.51108878	0.42850478	0.46265592	0.42850478	2.56	0.533321611	0.88458042	3.38333617	0.88458042	2.68	0.553480936	0.87242443	148.2718113	0.87242443	2.58	0.602929638
Ribosomal	Ribosomal	Mrpl38	0.80146785	1.3948663	0.80146785	2.76	0.543866562	0.37627648	0.45191417	0.37627648	2.51	0.582410706	0.29861405	0.98600417	0.29861405	1.68	0.720251502	0.668472659	181.467072	0.66847266	2.51	0.683704453
Ribosomal	Ribosomal	Mrpl39	1.32662129	1.27417409	1.32662129	3.13	0.424229266	NA	NA	NA	NA	NA	0.90179755	113.7591391	0.90179755	2.22	0.609973868	1.59141319	6.67136478	1.59141319	3.22	0.475552721
Ribosomal	Ribosomal	Mrpl40	0.90320759	3.00993773	0.90320759	5.81	0.489653429	1.39260285	15.23469493	1.25334256	5.32	0.463404255	0.81575503	25.06518846	0.81575503	2.95	0.596163869	0.82034505	145.7490808	0.82034505	3.17	0.598584184
Ribosomal	Ribosomal	Mrpl41	0.48600344	1.49762375	0.48600344	1.51	0.64489062	0.84423501	22.79750545	0.71759976	1.87	0.606866538	0.73323846	2.84940704	0.73323846	3.36	0.554362041	0.80194667	5.32177101	0.80194667	3.4	0.558917984
Ribosomal	Ribosomal	Mrpl42	2.00717008	5.12553306	2.00717008	14.07	0.34326402	2.75182537	5.53270669	2.75182537	11.55	0.307433094	1.96222034	15.80677914	1.86410933	8.94	0.391820751	1.64097084	3.62075382	1.64097084	5.21	0.406870252
Ribosomal	Ribosomal	Mrpl43	1.00590783	55.86719106	0.85502165	3.6	0.536265481	1.98943828	7.71259746	1.98943828	4.58	0.422035761	0.58221093	3.68265936	0.58221093	3.45	0.611676536	1.26140092	207.4943565	1.26140092	4.27	0.513308714
Ribosomal	Ribosomal	Mrpl44	0.47110625	0.64955996	0.47110625	2.17	0.572703945	0.6616688	1.57351227	0.6616688	1.82	0.593465046	0.55545543	45.04310112	0.41659157	0.92	0.750501337	0.51072142	3.55409414	0.51072142	0.91	0.742350386
Ribosomal	Ribosomal	Mrpl45	1.37733832	1.9416475	1.37733832	9.14	0.373507287	1.89789382	3.28684523	1.89789382	9.39	0.344998556	0.97301969	10.54305215	0.97301969	2.96	0.559854497	0.86839014	2.29461654	0.86839014	2.75	0.541111407
Ribosomal	Ribosomal	Mrpl46	3.00842414	228.2563878	3.00842414	5.52	0.377751814	0.64944989	1.07515632	0.64944989	3.73	0.505319149	0.63825246	2.12373609	0.63825246	3.27	0.564187049	0.49521666	1.25053661	0.49521666	2.14	0.610723684
Ribosomal	Ribosomal	Mrpl47	0.93096183	1.00917737	0.93096183	9.43	0.382375645	1.78498506	5.00108674	1.78498506	4.99	0.419992583	0.58619753	1.89825172	0.58619753	2.95	0.588091447	0.34859729	1.19764505	0.34859729	1.73	0.689125582
Ribosomal	Ribosomal	Mrpl48	1.60498884	4.15593986	1.60498884	1.82	0.533471718	NA	NA	NA	NA	NA	0.87339955	144.2397117	0.87339955	1.77	0.647487211	0.9659903	130.3215486	1.01428981	1.21	0.668729316
Ribosomal	Ribosomal	Mrpl49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl50	0.90836095	1.50782178	0.90836095	5.48	0.474589914	0.26165573	0.84019264	0.26165573	2.78	0.692429292	0.58273093	3.51974566	0.58273093	4.76	0.688157179	0.18263891	0.47014202	0.18263891	2.77	0.767491533
Ribosomal	Ribosomal	Mrpl51	1.34492624	74.58966248	1.41217255	1.46	0.618683511	NA	NA	NA	NA	NA	0.92561551	292.4620445	0.92561551	1.28	0.663315776	1.81989488	660.7986866	2.00188437	2	0.536736482
Ribosomal	Ribosomal	Mrpl52	0.40900828	0.45600927	0.40900828	2.93	0.560366155	0.77041808	1.04911741	0.77041808	4.13	0.496918963	1.17958942	5.12724051	1.17958942	6.34	0.489621289	1.32217784	41.49750153	1.32217784	7.84	0.500371346
Ribosomal	Ribosomal	Mrpl53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl54	0.57813341	0.60254591	0.57813341	4.62	0.486104042	0.58380494	1.06485304	0.58380494	4.32	0.537806874	1.22399004	11.31503903	1.10159103	10.2	0.462408323	1.1784008	5.13040267	1.1784008	11.7	0.438282508
Ribosomal	Ribosomal	Mrpl55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrpl58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps2	0.34638309	0.78485421	0.34638309	2.15	0.647729765	0.6210306	0.83561079	0.6210306	2.07	0.563257836	0.56511803	105.1216464	0.56511803	0.82	0.754259031	0.45756123	1.60706961	0.45756123	1.14	0.70141369
Ribosomal	Ribosomal	Mrps5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps9	1.94511629	5.48064642	1.94511629	6.77	0.383614345	0.87175971	0.95850415	0.87175971	6.31	0.414893617	0.52673224	3.03998225	0.52673224	3.45	0.615211772	0.51627207	1.9230841	0.51627207	3.22	0.607589286
Ribosomal	Ribosomal	Mrps10	1.03566907	1.83399697	1.03566907	4.8	0.450417512	1.54510542	68.48606833	1.62236069	5.2	0.479245529	0.81899881	3.70166598	0.81899881	4.75	0.527826262	1.21526113	50.42567422	1.21526113	4.82	0.506367503
Ribosomal	Ribosomal	Mrps11	1.12264915	393.8788329	1.12264915	2.73	0.543053817	0.6513342	1.24997967	0.6513342	2.01	0.567995047	1.10132148	31.88919019	0.99118933	3.64	0.541099506	0.72965233	2.71012646	0.72965233	2.4	0.586443253
Ribosomal	Ribosomal	Mrps12	4.26445511	9.0388442	4.26445511	3.6	0.363024046	NA	NA	NA	NA	NA	1.8304063	200.6943734	1.8304063	4.17	0.46742123	1.73794358	346.2523886	1.73794358	2.16	0.525537933
Ribosomal	Ribosomal	Mrps14	0.12949503	0.34758107	0.12949503	13.26	0.94224924	0.03875181	0.04424714	0.03875181	10.95	0.929078014	0.21532562	0.68507142	0.21532562	11.22	0.968210133	0.02026603	0.0296716	0.0010133	7.61	0.969520812
Ribosomal	Ribosomal	Mrps15	1.06695388	4.92322339	1.06695388	3.7	0.518523154	1.03101294	2.34113074	1.03101294	4.49	0.481402298	1.52961758	97.13637703	1.37665582	4.1	0.480313232	1.31014931	22.6850019	1.31014931	3.04	0.517290877
Ribosomal	Ribosomal	Mrps16	1.29015917	2.37375831	1.29015917	5.39	0.417705317	1.86689965	3.03026849	1.86689965	5.93	0.374135758	1.46403669	15.88254406	1.46403669	4.39	0.487426362	1.83559076	360.3750774	1.9273703	5.18	0.448902612
Ribosomal	Ribosomal	Mrps17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps18a	0.81527635	1.88719058	0.81527635	2.17	0.549436796	2.25782595	65.43232024	2.25782595	2.89	0.462218398	1.28759336	326.7076621	1.28759336	2.06	0.570405916	1.12821344	5.93978136	1.12821344	2.17	0.55571466
Ribosomal	Ribosomal	Mrps18b	1.08946637	0.88469112	1.08946637	4.44	0.395407119	1.29451646	5.97145948	1.29451646	7.61	0.446823389	0.74213253	28.05092372	0.63081265	3.31	0.603948692	0.86596057	8.1295395	0.86596057	4.07	0.564688576
Ribosomal	Ribosomal	Mrps18c	1.85898314	305.7549108	1.95193229	2.37	0.505855944	2.14099521	380.4647071	2.14099521	2.59	0.491966099	1.49810509	5.74345231	1.49810509	2.18	0.542919799	1.53251745	155.7496631	1.53251745	2.35	0.567744628
Ribosomal	Ribosomal	Mrps21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps22	0.99037113	2.40878238	0.99037113	4.08	0.496903137	1.16251313	1.33458452	1.16251313	4.09	0.435827962	0.75396421	3.69877454	0.75396421	2.75	0.596623208	0.99429633	28.40088522	0.99429633	3.11	0.577585736
Ribosomal	Ribosomal	Mrps23	1.83610931	40.56056407	1.74430385	1.78	0.534271882	NA	NA	NA	NA	NA	0.78410256	2.14743868	0.78410256	2.39	0.564961298	1.16485742	468.6162825	1.16485742	1.95	0.589616402
Ribosomal	Ribosomal	Mrps24	2.4291359	64.73010423	2.18622231	7.14	0.385214193	2.72187709	19.68432332	2.72187709	5.78	0.376258767	1.9347567	216.5803166	1.9347567	4.33	0.454010918	1.99925663	10.89634168	1.99925663	3.76	0.433535885
Ribosomal	Ribosomal	Mrps25	0.70993125	4.4118787	0.70993125	3.17	0.594628775	1.1818956	5.00408895	1.1818956	3.5	0.52006079	0.57542848	1.60531526	0.57542848	2.98	0.602820973	0.55034548	2.90073918	0.55034548	2.62	0.643131124
Ribosomal	Ribosomal	Mrps26	0.31482076	1.85175907	0.31482076	2.06	0.761662482	0.71565083	2.9986943	0.71565083	3.22	0.633439437	0.21180167	0.51316078	0.21180167	2.54	0.765997024	0.31124779	0.52604412	0.31124779	3.02	0.711614537
Ribosomal	Ribosomal	Mrps27	0.662464	1.09643589	0.662464	2.71	0.531077232	0.84131371	1.42162437	0.84131371	3.19	0.496382979	1.08881107	26.48861453	1.08881107	1.32	0.628236991	0.52721331	11.22030851	0.52721331	1.43	0.701118184
Ribosomal	Ribosomal	Mrps28	1.07423688	2.4483538	1.07423688	5.93	0.448508346	1.20349804	2.37935523	1.20349804	6.98	0.412145121	1.48421035	16.52591919	1.48421035	5.34	0.462419374	1.14130751	4.20211984	1.14130751	5.97	0.457762527
Ribosomal	Ribosomal	Mrps30	1.82054795	212.7382793	1.91157535	4.86	0.470173905	1.17628231	3.39452053	1.17628231	4.16	0.476365576	1.14068396	9.58160276	1.08364976	2.49	0.570815158	0.77941615	3.93963624	0.77941615	1.89	0.623796779
Ribosomal	Ribosomal	Mrps31	0.65310522	0.99946689	0.65310522	1.81	0.579363007	0.40970519	3.1746815	0.40970519	1.47	0.717117988	0.20249987	0.60018662	0.01012499	0.63	0.79561942	0.30518514	3.59394958	0.30518514	0.85	0.796681462
Ribosomal	Ribosomal	Mrps33	0.69649221	1.53887177	0.69649221	3.37	0.525157233	1.41698849	7.99245382	1.41698849	6	0.455409688	1.28436391	215.7105897	1.28436391	4.08	0.512269459	2.10580324	212.7598808	2.10580324	6.94	0.413104431
Ribosomal	Ribosomal	Mrps34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mrps35	0.48572465	0.83963334	0.48572465	2.14	0.577101327	0.98163894	3.7507821	0.98163894	2.48	0.54501872	0.57907335	3.58615989	0.57907335	0.77	0.719585422	0.348934768	228.446854	0.38382824	0.72	0.797609447
Ribosomal	Ribosomal	Mrps36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mt3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	mt-Rnr1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	mt-Rnr2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mterf4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Mtg1	0.50484177	0.87641437	0.02524209	0.76	0.687593647	0.54800219	1.63072973	0.54800219	0.9	0.686676798	0.340912	1.78148125	0.340912	0.62	0.777017196	0.1086105	0.32747061	1.38778E-17	0.57	0.810915899
Ribosomal	Ribosomal	Mtg2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Nck1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Ndufa7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Ndufab1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Npm1	3.09330857	4.37194848	3.09330857	79.68	0.232013037	3.67789434	11.55063672	3.49399962	57.81	0.251327098	0.94417033	2.83740194	0.94417033	33.22	0.448199979	1.30163029	33.02992625	1.30163029	24.52	0.447655838
Ribosomal	Ribosomal	Nr0b1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Nsun3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Nsun4	0.70281796	47.04964582	0.70281796	0.98	0.704209066	0.54008039	53.12899907	0.54008039	0.79	0.750718804	0.52019047	2.79384321	0.02600952	0.54	0.763692977	0.22045995	1.47930421	0.22045995	0.75	0.802754791
Ribosomal	Ribosomal	Nufip2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1c	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1d	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1e	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1g	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Oas1h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Pnpt1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Ppargc1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Ptcd3	1.59324092	29.25060615	1.59324092	5.19	0.463481785	1.28934884	1.99866322	1.28934884	4.55	0.426814547	0.83987662	130.8187385	0.83987662	2.09	0.629784593	0.41230998	0.71397101	0.41230998	1.89	0.623489694
Ribosomal	Ribosomal	Rack1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Repin1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl3l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl4	6.86255154	400.1961639	6.86255154	25.15	0.242162911	6.58700249	439.7084454	6.58700249	24.56	0.242247133	2.25949217	198.4418793	2.25949217	15.65	0.373544172	2.63986075	990.679048	2.63986075	16.4	0.354746675
Ribosomal	Ribosomal	Rpl5	0.14141154	0.3388061	0.14141154	4.46	0.734782609	0.59549072	1.39765938	0.59549072	12.51	0.583238845	0.09534429	0.86365701	0.09534429	2.55	0.908091518	0.45425232	2.98215119	0.45425232	6.25	0.800933715
Ribosomal	Ribosomal	Rpl6	0.03722794	0.42266431	0.03908934	0.7	0.981178396	0.01638547	0.02503464	3.46944695	1.82	0.92606383	0.02315933	1.35544287	6.93889E-18	0.08	0.991071429	0.09173418	3.56126329	0.09173418	0.66	0.965892857
Ribosomal	Ribosomal	Rpl7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl7a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl7l1	1.62993114	3.90453703	1.62993114	11.15	0.376384401	1.75783199	6.01458113	1.75783199	11.42	0.384983328	1.07423788	7.14265291	1.07423788	4.6	0.514466433	1.08822505	5.20713822	1.08822505	5.12	0.5004621
Ribosomal	Ribosomal	Rpl8	2.31858165	2.14146056	2.31858165	48.12	0.243991636	4.3778855	5.79551473	4.3778855	44.63	0.212829356	1.58191778	5.21984915	1.58191778	24.19	0.359147399	1.9069811	225.28574	2.00233015	25.66	0.399328541
Ribosomal	Ribosomal	Rpl9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl10a	0.41990082	0.27469556	0.41990082	6.85	0.886067261	0.05449724	0.30404474	0.05449724	2.63	0.968085106	0.05522015	0.09867977	0.05522015	3.89	0.908560924	0.06172807	0.18230039	0.06172807	2.36	0.930817789
Ribosomal	Ribosomal	Rpl10l	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl13	0.04314158	0.29328988	0.04314158	3.04	0.86511591	1.58481258	3.64836416	1.58481258	19.38	0.439864158	0.024637223	0.866068835	0.02340536	0.97	0.962740385	0.85376955	1.32892647	0.85376955	11.84	0.601054365
Ribosomal	Ribosomal	Rpl13a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ribosomal	Ribosomal	Rpl15	0.43009056	0.78494315	0.43009056	3.62	0.566670876	0.9795532	1.95091308	0.9795532	6.88	0.449194671	0.48570843	4.00891276	0.48570843	2.09	0.721795945	0.94510066	4.54827337	0.94510066	3.47	0.615473847
Ribosomal	Ribosomal	Rpl17	0.73271737	104.6692141	0.73271737	1.09	0.754540737	0.56561638	93.82823458	0.56561638	1.38	0.771431522	0.68541552	86.21335345	0.75395707	0.96	0.779671167	0.94420131	149.2835349	0.94420131	1.01	0.746877581
Ribosomal	Ribosomal	Rpl18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
