Gene	kon	koff	OR	Zero_Zero	FullCorr	FullCorr_Ubiq	Ubiq
Ube3b	1.06912566	117.5120297	0.852631579			0	
Arid5b	0.86389266	3.63917051	0.852272727			0	
Msto1	1.02303089	4.96293087	0.851851852			0	
Ap2m1	0.2620304	0.14976527	0.850980392			0	
Fkbp8	1.61846702	338.1560562	0.848484848			0	
Max	1.65171499	109.1472905	0.848275862			0	
Gtf3a	1.47762631	343.3652421	0.848214286			0	
Mprip	0.46212147	1.82423204	0.84729064			0	
Rpf2	0.72075882	1.76330277	0.847222222			0	
1700123O20Rik	0.61948271	2.88620916	0.846743295			0	
Nom1	0.31546845	0.70227965	0.846153846			0	
Cdk11b	1.27450314	5.91923591	0.844444444			0	
Cops2	1.28591166	1.18513769	0.844444444			0	
Nans	1.52332757	135.0738478	0.844444444			0	
Ccdc47	1.4096846	238.9985662	0.843920145			0	
Eif2a	0.25016937	0.19498493	0.843920145			0	
Cep250	0.40469925	2.18846893	0.843333333			0	
Mrpl50	0.90838318	1.50791821	0.843243243			0	
Ttll12	0.64136973	14.75389896	0.842809365			0	
Mapk6	0.29288884	0.60105168	0.842105263			0	
Fbxo38	0.79513208	110.1079704	0.841750842			0	
Zmym1	0.52460762	1.75785838	0.841750842			0	
Epb4.1l2	1.03072694	7.68362675	0.841432225			0	
Lrrc59	1.41446317	31.63412427	0.840909091			0	
Nemf	0.88124321	1.67746757	0.840909091			0	
Eif2s1	0.13532694	0.19805737	0.840336134			0	
Mtfr1	0.99740035	3.20096187	0.840336134			0	
Trim25	1.33233145	1.2716608	0.840336134			0	
2310011J03Rik	0.93252342	251.4246495	0.840277778			0	
Edem2	0.53894836	169.1348642	0.84			0	
Polr3h	0.85534902	3.97170568	0.838541667			0	
Gtf2i	0.65941776	0.95302248	0.838235294			0	
AU022252	0.72523526	19.86366874	0.837104072			0	
Ercc1	1.31265447	11.08473338	0.837104072			0	
Pigq	0.23586929	0.50963734	0.836			0	
Supv3l1	1.01503934	5.64274354	0.836			0	
Ube2t	0.6030489	3.18580974	0.836			0	
B3gnt2	0.57883256	31.947215	0.833333333			0	
Eng	0.2198374	0.32385915	0.833333333			0	
Fbxo9	0.30906372	1.39806941	0.833333333			0	
Hscb	0.28587072	0.53754945	0.833333333			0	
Ino80c	0.22616752	0.63360034	0.833333333			0	
Tbk1	0.45974552	2.82504522	0.833333333			0	
Telo2	0.32422413	81.05589068	0.833333333			0	
Tmem165	1.21754701	3.67815533	0.833333333			0	
Vrk1	0.51243616	0.38992187	0.833333333			0	
Maea	0.23967844	0.42581881	0.831541219			0	
Rsrc2	0.46942203	0.73982355	0.830808081			0	
N6amt1	0.54563341	13.5143818	0.830357143			0	
Lcmt1	1.26981247	12.9344633	0.82962963			0	
Ttc39b	1.92376715	473.5435317	0.82962963			0	
Ddx52	1.36943246	2.94975281	0.828947368			0	
Tbc1d7	0.60901358	11.37551101	0.828947368			0	
Rnf187	0.95591573	1.03127674	0.828125			0	
Klf11	0.12829767	2.35902148	0.828054299			0	
Ate1	0.31990679	0.62637526	0.826530612			0	
Ddx19a	0.36268095	4.14527214	0.826446281			0	
Uggt1	0.54374263	1.07580826	0.825557809			0	
Ccs	0.58899196	1.57967589	0.824561404			0	
Herc2	0.52724098	1.47454957	0.823529412			0	
Pdrg1	0.62451221	6.09951302	0.823333333			0	
Fam92a	0.24065868	0.48908428	0.822857143			0	
Zc3h14	0.39207834	0.7277306	0.822857143			0	
Moap1	0.05133876	0.67461547	0.822222222			0	
Whamm	0.68345503	4.01087577	0.821731749			0	
Wbscr16	0.2089535	0.42384464	0.821428571			0	
Tex261	0.3961937	1.06246543	0.820689655			0	
Clptm1l	0.47796034	0.7084558	0.82010582			0	
Serpinh1	0.70845313	11.45740428	0.818518519			0	
Arid4a	0.57763636	1.71252411	0.818181818			0	
Fam20b	0.18604964	0.29748476	0.818181818			0	
Oat	0.9278836	0.66172434	0.818181818			0	
Fnta	1.67433383	347.3304374	0.816964286			0	
Heatr1	1.21650005	2.98339033	0.816964286			0	
Dhcr24	0.58985485	0.58696832	0.816666667			0	
Pdap1	0.7284917	2.71169054	0.813333333			0	
Kpna6	0.08099107	0.07567369	0.81270903			0	
Tbc1d10a	0.85943977	6.6515936	0.81270903			0	
Gtf3c1	0.3178746	0.4978664	0.80952381			0	
Pepd	0.43572988	0.68258293	0.80952381			0	
Clstn1	0.52759691	57.28059369	0.808695652			0	
Cul1	0.68080018	1.33317901	0.805			0	
Dffa	0.61272716	6.82157541	0.801346801			0	
Mlh1	0.54637091	1.54815185	0.801346801			0	
Dbf4	1.05156245	6.88404518	0.8			0	
Mrpl4	0.33370354	0.2304092	0.8			0	
Nub1	0.77185037	88.36496286	0.8			0	
Phf14	0.71269341	21.78547765	0.8			0	
9930021J03Rik	0.02405688	0.03434786	0.798913043			0	
Ppp1r8	1.28393534	6.07798606	0.798913043			0	
Crot	0.28285692	0.99606593	0.79887218			0	
Naa38	0.26844568	0.82702374	0.797794118			0	
Pigx	0.52963237	4.04852442	0.796875			0	
Serinc3	0.75815201	26.55688512	0.795918367			0	
Ube2f	0.1970259	0.43348364	0.794567063			0	
Ccdc86	0.48797842	1.99095604	0.79337232			0	
Usp34	0.43196651	2.01252845	0.793333333			0	
Apip	0.9703245	26.86439145	0.793103448			0	
Mri1	0.33514402	0.61723932	0.793103448			0	
Pex5	0.328286	0.65505834	0.791666667			0	
Phip	0.23893258	0.35367097	0.790123457			0	
Dgcr14	0.18845722	0.23833488	0.789473684			0	
Pnpla6	1.09670833	60.177873	0.789473684			0	
Pxmp4	0.0551041	0.37731906	0.789473684			0	
Utp18	0.91330626	1.30622983	0.789473684			0	
Crlf3	0.67462493	1.31976827	0.789215686			0	
Trnau1ap	0.69484068	1.98946869	0.789115646			0	
Ndc80	0.9144526	31.25114414	0.78817734			0	
Sypl	0.21943769	6.01546287	0.787878788			0	
Nynrin	1.01134003	0.92936475	0.785964912			0	
Ppp2r1a	2.06664103	0.59182532	0.785454545			0	
Dcp2	0.75164878	1.47213835	0.784615385			0	
Metap1	0.42177479	0.79388614	0.784090909			0	
Psme4	0.34497017	0.17307834	0.783482143			0	
Add1	1.03119156	161.4146886	0.783216783			0	
Etfdh	0.77153349	2.39596003	0.781954887			0	
Stk24	0.53323851	0.87438458	0.781144781			0	
Suv420h2	1.12345112	2.50832113	0.78			0	
Dctn6	0.61152686	22.13882103	0.779967159			0	
Dicer1	0.42616902	0.70496917	0.779286927			0	
Tpd52l1	0.19243672	0.27754848	0.779286927			0	
Il6st	0.46579525	3.86475463	0.779220779			0	
Ubac1	0.52769701	16.35359313	0.778546713			0	
Armc10	1.22322136	4.33178718	0.777777778			0	
Mgea5	0.79365439	1.65362239	0.777777778			0	
Mtrf1	0.56114528	1.83060963	0.777777778			0	
Otud4	0.30624617	1.16977669	0.777777778			0	
Rock2	1.35268005	293.2922608	0.777777778			0	
Klc1	0.65511247	116.6891802	0.776842105			0	
Ppp1r11	0.41008461	0.23597623	0.775086505			0	
Rab18	1.67247448	289.6791859	0.774725275			0	
Trim11	0.70913263	3.78350142	0.7744			0	
Ddx28	0.24192261	2.0483595	0.773684211			0	
Chmp7	0.50621335	0.86104844	0.773333333			0	
Hsd17b4	1.11104909	11.97838829	0.773333333			0	
Dnajc10	0.41674323	1.30812663	0.77294686			0	
Erc1	0.19016606	0.20166739	0.77294686			0	
Denr	0.31205697	0.79741662	0.771604938			0	
Gak	0.29057241	1.29420357	0.770833333			0	
Rab5a	0.74518886	1.51417941	0.770833333			0	
Tbc1d13	0.05648182	0.09591515	0.770791075			0	
Gpatch1	0.20348299	0.91833555	0.770750988			0	
Nudt5	0.46079072	0.70941822	0.770750988			0	
Rnh1	0.3872206	0.52003149	0.770750988			0	
Srek1	0.8734608	3.9016685	0.770750988			0	
Tspan13	0.54385817	0.86736749	0.770750988			0	
Vps39	0.66445749	3.64947401	0.770750988			0	
Topbp1	1.20000348	8.60279173	0.770334928			0	
Gfm2	2.13275084	19.09953996	0.770308123			0	
Utp11l	0.65779876	0.59757113	0.769230769			0	
Slc25a15	0.7297691	2.53614456	0.768472906			0	
Arl6	0.19170035	0.60181249	0.766666667			0	
Isyna1	1.14E+00	8.27E+02	0.766666667			0	
Zwilch	0.64543057	6.77736188	0.766666667			0	
Flii	0.37807925	0.97213062	0.766071429			0	
Xkr8	0.23983894	0.48218948	0.766071429			0	
Zfand5	0.16538864	0.25064375	0.76489533			0	
Casc3	0.30333008	0.13223117	0.764705882			0	
E2f4	0.79256438	0.98859232	0.764705882			0	
Rab24	0.81471474	3.42729429	0.764705882			0	
Arhgap1	1.16122663	345.1876587	0.763636364			0	
Trub1	0.36009056	35.47259141	0.763636364			0	
Gmppa	0.49345182	1.2928122	0.761403509			0	
Qk	1.84270037	22.04251333	0.760932945			0	
Ranbp9	0.45525009	77.34881551	0.760869565			0	
Adss	1.94038376	2.47805071	0.760416667			0	
Psmd12	1.99502678	144.9283487	0.760416667			0	
Fh1	1.03625417	3.90316601	0.760233918			0	
Aup1	0.45384977	1.153143	0.76			0	
Nme7	0.45476622	1.54699502	0.76			0	
Cep68	0.83665203	2.00423291	0.759868421			0	
Zfp740	0.77945541	6.42781161	0.75974026			0	
Ercc8	0.18492054	0.40608863	0.758680556			0	
Strn3	0.1429566	0.35670965	0.757211538			0	
Pdlim1	1.61068015	143.1050763	0.756521739			0	
Naa25	1.04607217	2.66818479	0.756302521			0	
Wbp2	1.03354981	6.15237191	0.756302521			0	
Thtpa	0.57489122	82.64709788	0.754385965			0	
Uba5	0.75009344	1.61756889	0.753968254			0	
Ankrd12	0.32186007	1.9489206	0.753623188			0	
Cherp	0.4660436	7.80528132	0.753623188			0	
Aqr	0.63188133	0.80990642	0.751953125			0	
Abhd11	0.8969029	7.68384581	0.75			0	
Ttc27	0.31018892	0.64043809	0.75			0	
Zfp318	0.06376925	0.1405631	0.75			0	
Hn1l	2.40213689	42.19657118	0.748538012			0	
Nubp1	2.3264407	49.11166587	0.748538012			0	
Dpf2	2.33835377	3.95458539	0.74829932			0	
Rsf1	0.54745452	0.97929055	0.748275862			0	
Synj2bp	0.3682921	1.22135901	0.748275862			0	
Rhbdd2	0.35938368	0.4482917	0.746666667			0	
Galk2	0.52321268	1.37116062	0.74512987			0	
Mfsd10	1.19094315	35.91713914	0.744360902			0	
Rad51c	0.03283752	0.17088791	0.741258741			0	
Ptcd2	0.71503292	3.54775682	0.740740741			0	
Rpain	0.55674535	141.1558316	0.739130435			0	
Hiat1	1.63824527	168.6733842	0.7375			0	
Rapgef1	0.17116085	0.14492861	0.735576923			0	
1810058I24Rik	0.80183374	0.96490084	0.734693878			0	
Aurkaip1	1.73716276	2.49436294	0.734693878			0	
Prpf31	2.3163125	69.42037884	0.734693878			0	
Apaf1	0.29725509	0.9821228	0.734453782			0	
Plcb3	0.47044376	3.49421696	0.7344			0	
Hspbp1	0.12524934	0.09158489	0.733333333			0	
Trappc2l	0.40134647	0.37272377	0.733333333			0	
Spin1	0.17191131	0.39773311	0.732600733			0	
Smek2	0.63605516	6.89336102	0.73015873			0	
Zfp870	0.29435905	0.91148832	0.73015873			0	
Coro1b	0.41385994	1.32142444	0.729166667			0	
Haus8	0.63527443	1.34526928	0.729166667			0	
Nxt1	0.43841684	1.00138643	0.729166667			0	
Pigt	0.88484818	3.14472728	0.729166667			0	
Eml4	0.22920459	0.27604956	0.728744939			0	
Snhg6	1.70491351	42.84197822	0.728395062			0	
Ppp2r4	0.98724666	11.34402711	0.727272727			0	
Fbxo22	1.01435579	6.59389612	0.726315789			0	
Epb4.1	0.69194285	4.04269704	0.725752508			0	
2510003E04Rik	0.78888438	369.3753146	0.725490196			0	
Agpat2	1.33791204	81.0717292	0.725274725			0	
Tmem120a	1.09641685	7.9174233	0.725274725			0	
Pcm1	0.34970177	0.6854432	0.725			0	
Ilkap	0.54906065	3.38739576	0.724137931			0	
Taf12	0.57590772	1.48835595	0.724137931			0	
Serf2	0.06574118	0.07533092	0.723684211			0	
Mios	1.06228691	367.3230142	0.723333333			0	
Cog4	1.10031101	2.13479635	0.722222222			0	
Ndufa8	1.08622456	2.81643729	0.722222222			0	
Yars	1.01520384	3.37778221	0.722222222			0	
Mtpn	1.34230114	2.32646168	0.720823799			0	
Rpl21	0.23852508	1.00899894	0.720823799			0	
Bop1	0.82899793	211.7221515	0.72			0	
Cnot2	0.25018306	0.72005881	0.72			0	
Fam86	1.02440852	51.09182366	0.72			0	
Polr1e	0.21638123	0.32941089	0.72			0	
Polr3g	0.82277032	22.34354367	0.72			0	
Bcl2l13	0.55051182	5.10503461	0.71957672			0	
Lars2	0.06955637	0.04812845	0.719008264			0	
Rerg	0.0920354	0.22240363	0.719008264			0	
Elavl1	1.49124986	59.40407394	0.718954248			0	
Ube3a	0.18275846	0.40945032	0.718954248			0	
Impad1	1.40033981	12.66818165	0.717948718			0	
Qtrt1	1.57429555	3.58420028	0.717948718			0	
Epc1	3.59E-01	9.28E+01	0.717391304			0	
Mfn1	0.94201052	3.01792542	0.715909091			0	
Abcc5	0.60372166	0.78347183	0.714285714			0	
Cpox	0.46603715	0.42464052	0.714285714			0	
Crebbp	0.47320715	2.20865486	0.714285714			0	
Fam103a1	1.63104511	137.2269814	0.714285714			0	
Klhdc2	0.60098465	2.16415183	0.714285714			0	
Mtor	0.60847829	2.84280627	0.714285714			0	
N4bp2l2	1.72798789	146.6408029	0.714285714			0	
Plekhb2	0.20542844	1.2276844	0.714285714			0	
Wdr4	1.30183629	95.04830957	0.714285714			0	
Xpa	0.11912948	0.47670622	0.714285714			0	
Zfp143	0.53677425	65.6544271	0.713286713			0	
Cdc42se2	0.06995205	0.05847401	0.712962963			0	
Npat	0.48286583	2.49280268	0.712962963			0	
Tmppe	0.02090636	0.02246363	0.7125			0	
Itsn2	0.23635911	0.71589857	0.711462451			0	
Ppp1r12a	1.42587641	136.6411242	0.711462451			0	
Lactb2	0.70706613	0.97938671	0.711111111			0	
Ube2r2	0.72464912	3.40080306	0.710769231			0	
Yars2	0.11290941	0.10365709	0.710769231			0	
Vps13d	0.23208356	1.15355631	0.708333333			0	
Rbm34	0.15097187	0.16207997	0.707692308			0	
Zfp281	0.33540033	0.4340684	0.707692308			0	
Phyh	2.17709766	123.9843031	0.707070707			0	
Tmem33	0.33599021	1.3146635	0.707070707			0	
Vti1b	0.49034877	0.87574226	0.706666667			0	
Ttc13	0.97171271	27.63699173	0.705882353			0	
Mpzl1	1.55136731	205.1340973	0.704545455			0	
D17Wsu104e	0.32283288	0.54092149	0.703448276			0	
Timeless	0.77087223	1.45844233	0.702380952			0	
Mfsd5	0.94906311	32.07091198	0.701538462			0	
Orc3	0.42033563	0.77016056	0.701538462			0	
Ssr1	2.14735839	4.17949933	0.701149425			0	
Tnip1	0.78902542	4.80599005	0.7			0	
Dcaf4	0.88543705	2.88977123	0.699652778			0	
Prps1l3	1.98438969	8.016074	0.699579832			0	
Rnf20	0.27421873	1.03634971	0.696774194			0	
Mterfd1	0.04738342	0.05101023	0.695652174			0	
Exosc1	1.4650464	29.40432773	0.694117647			0	
Ict1	1.99735331	434.2026129	0.692307692			0	
Tm7sf3	0.43826416	0.27362988	0.691954023			0	
Amdhd2	0.58777791	0.68469705	0.69140625			0	
Brca2	0.99120236	5.88787112	0.691176471			0	
Dcp1a	0.363922	0.18766857	0.688995215			0	
Nup37	0.50119122	1.34758205	0.6875			0	
Ktn1	0.99197493	37.20915863	0.68627451			0	
Trim24	0.45127617	0.8869939	0.68627451			0	
Bckdha	0.87848828	2.17456026	0.685714286			0	
Dyrk3	0.80588865	1.8531389	0.685714286			0	
Rsrc1	0.26858405	0.7568434	0.685185185			0	
Stk38	1.07681382	3.22484947	0.684491979			0	
Napepld	0.86391234	3.92964721	0.682758621			0	
Prpsap1	0.97157215	3.88121365	0.68			0	
Ints10	0.82647175	3.82687748	0.679012346			0	
Zfp830	0.23499056	0.43804115	0.679012346			0	
Armc1	0.45231243	1.994494	0.676328502			0	
Blvrb	0.56129342	3.98912633	0.675883257			0	
Clic4	0.83742876	3.31944347	0.675675676			0	
Casp8ap2	0.9167079	1.53469151	0.675438596			0	
Dnpep	1.17265989	198.0136339	0.675			0	
Tor1aip2	0.51409296	0.54720489	0.675			0	
Ylpm1	1.14072935	19.58062777	0.674897119			0	
Fam96a	1.05239308	4.43209377	0.674641148			0	
Fig4	1.08295064	116.1807285	0.673076923			0	
Tmem199	0.63625011	1.77888151	0.673076923			0	
Xylt2	0.24406247	0.61127607	0.673076923			0	
5830418K08Rik	0.89503848	23.62153314	0.672727273			0	
Birc6	1.61738985	49.75505287	0.671875			0	
Dph2	0.18018127	0.49724689	0.671875			0	
Hmgcl	1.04748543	327.7054961	0.671274962			0	
Cabin1	0.14706655	0.15503783	0.670807453			0	
Wdr33	0.32447368	0.39921589	0.670289855			0	
Cmas	1.45824902	198.1077299	0.670250896			0	
Yap1	1.14779781	2.32190809	0.66873065			0	
Slc38a7	0.49814322	0.46122194	0.667763158			0	
Ap3b1	1.52495744	6.69375589	0.666666667			0	
Atg14	0.39265251	0.88131187	0.666666667			0	
Atp2a2	1.09257644	1.27678434	0.666666667			0	
Bap1	1.77529593	95.3316985	0.666666667			0	
Cbx1	0.10549983	0.51375876	0.666666667			0	
Cth	1.27173296	184.5558814	0.666666667			0	
Fbxo45	0.03850888	0.19343899	0.666666667			0	
Nosip	0.23560284	0.36123529	0.666666667			0	
Rfc1	0.73413488	0.45462394	0.666666667			0	
Aars2	0.97162586	115.1679008	0.664615385			0	
Elp3	0.05919641	0.05112143	0.6640625			0	
Chordc1	0.37252822	0.71453512	0.661169415			0	
Polr2h	1.04962979	87.92982998	0.657894737			0	
Rnps1	1.16024646	2.52939272	0.656410256			0	
Eya3	0.70375686	2.22719072	0.656140351			0	
Nsf	0.39363217	0.37052404	0.655172414			0	
Slc11a2	0.59691906	7.01570649	0.65483871			0	
Atp6v1c1	1.30187137	2.23647479	0.654545455			0	
Zc3h13	0.99308585	2.61115871	0.654545455			0	
Slc12a2	0.01425786	0.00824374	0.654220779			0	
Lias	0.4333073	0.7080982	0.653333333			0	
Yeats4	0.65947399	0.98482546	0.653333333			0	
Fads1	0.53633074	2.86342807	0.651952462			0	
Eif2b1	1.13468498	5.70803393	0.649411765			0	
Clk1	1.0486848	1.41311593	0.647727273			0	
Mllt10	0.94520929	1.14796351	0.647727273			0	
Rpl23	0.45514372	1.92863202	0.647058824			0	
Kdm5a	0.82407636	0.66294998	0.645645646			0	
Tdp1	0.73381359	27.87378488	0.644444444			0	
Tet2	0.82140078	2.927905	0.644444444			0	
Commd6	0.99394045	45.21252655	0.643162393			0	
Fyttd1	0.91731072	108.2213905	0.642857143			0	
Gde1	0.19330564	0.39516646	0.642857143			0	
Srp14	0.7414198	2.18904437	0.642424242			0	
Gemin7	1.28951357	100.9609957	0.641447368			0	
Arhgef2	0.32268255	1.64936411	0.641025641			0	
Dcaf7	0.75416078	0.96933523	0.640866873			0	
Crnkl1	0.2665023	0.40424956	0.64			0	
Sf1	1.44555327	5.72670513	0.639705882			0	
Trim27	0.23323335	0.23668676	0.639016897			0	
Zfp598	0.65727845	0.6626423	0.638888889			0	
Tmem60	0.72263135	42.27004377	0.638655462			0	
Kat2a	3.19561967	145.5460826	0.638095238			0	
Frg1	0.72889026	1.47436277	0.638020833			0	
Pgm3	0.51518357	1.43743191	0.637181409			0	
Asnsd1	0.66256011	109.2561144	0.636363636			0	
Ythdf2	0.29726049	0.62779309	0.636363636			0	
Llgl1	0.27523481	0.43398689	0.636054422			0	
Rock1	0.37238036	0.17731822	0.634920635			0	
Spns1	1.18894603	5.1881846	0.634920635			0	
Idh3b	1.42267083	3.35964579	0.633928571			0	
Mtch1	1.99503004	30.84176533	0.633928571			0	
Dus1l	0.7713356	3.8380584	0.633684211			0	
Polr1a	0.91860793	96.33685733	0.633684211			0	
Ankrd13a	0.57595595	0.60915752	0.632440476			0	
2210016F16Rik	1.34866721	8.06242627	0.631578947			0	
Gnpat	0.46706536	0.393992	0.631578947			0	
N4bp1	1.5459628	72.98842688	0.631578947			0	
Tnrc6a	0.18368687	0.26179765	0.631578947			0	
Fam133b	0.90208315	2.09662338	0.630952381			0	
Tdp2	0.97468338	1.72466803	0.630952381			0	
Sympk	0.5951271	0.627718	0.630541872			0	
E2f1	1.11579464	279.505966	0.627272727			0	
Alkbh2	1.33007825	491.860147	0.627083333			0	
Acot13	0.11527646	0.13324446	0.625			0	
Aggf1	1.14120023	4.01313761	0.623529412			0	
Ubr7	1.21709373	3.75134388	0.623529412			0	
Abl2	0.43298649	1.99799657	0.623376623			0	
5730455P16Rik	0.13991393	0.3384057	0.623333333			0	
Sun1	0.76501495	12.9398688	0.623333333			0	
Dusp1	1.06681652	99.50011271	0.622916667			0	
Shroom3	0.74041536	6.74582373	0.622119816			0	
Grsf1	1.63965649	241.3904109	0.62006079			0	
Lactb	0.13717387	0.79881256	0.619883041			0	
Tbcel	0.45291165	33.23262799	0.619047619			0	
Tln1	2.11865349	17.59007209	0.619047619			0	
Nme4	0.91441445	2.17084099	0.617647059			0	
Wdr12	1.52367455	42.76781211	0.617647059			0	
Pou2f1	0.31237274	0.59571914	0.615384615			0	
Wbp4	0.5925567	1.78207907	0.615384615			0	
Nipbl	0.25291943	0.39740938	0.6144			0	
Fam114a2	2.31805283	20.53686702	0.613756614			0	
Prkag1	0.58754918	3.65783114	0.613636364			0	
Snhg1	0.22890617	0.43899109	0.610859729			0	
Acly	0.76549122	0.63698055	0.610714286			0	
Fstl1	0.94965912	3.76239767	0.610714286			0	
Tmem167	1.03930786	139.3749861	0.610714286			0	
Tbc1d10b	1.06393887	148.5703442	0.607196402			0	
Aen	0.65867025	10.18161449	0.607038123			0	
Comp	0.02794195	0.27629093	0.606837607			0	
Ncoa6	0.12266818	0.244987	0.606837607			0	
Nrip1	0.08197716	0.84738414	0.606837607			0	
Pctp	0.02155886	0.12779955	0.606837607			0	
Gse1	0.63471508	1.07314528	0.605590062			0	
F11r	1.31181726	242.4481603	0.605			0	
Ptgfrn	0.24500355	0.81884825	0.604938272			0	
Setdb1	0.34878727	11.00203711	0.603395062			0	
4930453N24Rik	0.34457551	1.02092076	0.602678571			0	
Gpr125	0.66346343	43.22037675	0.600574713			0	
Fam32a	0.81787235	2.48592379	0.6			0	
Lars	0.78959495	1.51434948	0.6			0	
Nol11	1.3677382	283.6996027	0.6			0	
Btrc	0.39106262	0.63294312	0.599099099			0	
Rhot1	0.56236589	0.53300368	0.598290598			0	
Sulf2	0.76629623	13.44380617	0.597701149			0	
Cnot4	0.32316358	0.53907478	0.595238095			0	
Phf3	0.53905893	1.85866814	0.5951417			0	
Tnk2	0.52366962	1.0719587	0.594827586			0	
Map3k7	1.0490362	145.7350912	0.594642857			0	
Cklf	0.26048098	1.08305797	0.593939394			0	
Ppfibp1	0.49597713	3.14980451	0.592592593			0	
Klhdc3	1.28394045	6.26494359	0.591695502			0	
Thop1	1.249387	2.40113917	0.591666667			0	
A430005L14Rik	0.52581254	2.80006014	0.59047619			0	
2700081O15Rik	0.03137259	0.09744353	0.58974359			0	
Kif3a	0.34123393	0.54835863	0.58974359			0	
Slc31a1	1.28027182	572.3796825	0.588			0	
Asxl2	0.57571167	1.5002835	0.587706147			0	
Klf10	1.105922	0.85676217	0.58677686			0	
Ccdc127	0.71235385	5.29463271	0.586466165			0	
Dnajb11	1.28411076	11.5082626	0.584415584			0	
Nudt16l1	0.86185585	3.51317473	0.584415584			0	
Slc1a5	1.47191938	1.33740491	0.583333333			0	
2700049A03Rik	0.81420324	3.13236018	0.582857143			0	
Thoc7	0.88013523	5.02942587	0.582633053			0	
Tsta3	0.16830794	0.06062149	0.582633053			0	
Adsl	0.61826457	0.85270051	0.580246914			0	
Nol12	1.22598948	12.40085032	0.580246914			0	
Brwd1	0.69217663	1.1802245	0.577777778			0	
Ccdc43	0.79301054	34.74548339	0.577639752			0	
Mapre2	0.25753589	0.31365689	0.577639752			0	
Trim41	1.48666325	5.66595559	0.577302632			0	
Map4k4	0.81271183	2.63494026	0.576576577			0	
Tspan31	0.62335914	0.68776317	0.574162679			0	
Bcas3	0.15492155	0.17881802	0.574074074			0	
Bid	0.694526	3.40227245	0.571428571			0	
Cep57l1	0.90524889	2.72669973	0.571428571			0	
Med17	0.26413287	0.25659306	0.566761364			0	
Usp48	0.22971307	0.23579236	0.565217391			0	
Dynlrb1	0.92503509	1.75414631	0.561085973			0	
Mme	0.05426784	0.27572087	0.56			0	
Mcm3ap	2.33569805	319.0795285	0.558333333			0	
Skap2	1.04648921	2.05858481	0.557692308			0	
Ap1b1	1.09961518	32.28113761	0.555399719			0	
Capza2	1.45534267	2.02398542	0.554545455			0	
Grwd1	0.61061221	0.793112	0.553571429			0	
Txnl1	0.83017122	0.83657088	0.553571429			0	
Asl	1.42790625	55.47238363	0.552995392			0	
Chchd3	1.11103274	18.28267411	0.552631579			0	
Pwp2	0.88631669	1.18518815	0.552631579			0	
Spryd4	0.19861233	0.11015541	0.551923077			0	
Actr6	4.96E-01	1.42E+02	0.551724138			0	
Med25	0.38971262	1.00007004	0.551515152			0	
Gpn1	2.12739142	27.34786822	0.551111111			0	
Smc5	0.29241347	0.53173795	0.550344828			0	
Rfc3	0.35870383	0.89090868	0.55			0	
Abcf3	0.27912811	0.7735062	0.548387097			0	
Prmt3	0.31944195	0.19781909	0.546583851			0	
Atg16l1	0.19562701	0.08754708	0.545454545			0	
Ctsa	1.61187335	346.4869501	0.545454545			0	
Map2k1	0.40196708	0.45171485	0.543981481			0	
Prr13	1.28914346	281.1626608	0.53968254			0	
Tmem50a	1.63123084	188.2759411	0.53968254			0	
2210016L21Rik	1.83377767	3.05855896	0.538461538			0	
Cad	0.79281387	1.08020931	0.538461538			0	
Ogfr	0.26120484	0.87561449	0.538011696			0	
C330027C09Rik	0.67867994	0.52328025	0.537815126			0	
